-0.02297962498677228,-22.97962498677228,-1.960528571450729e-05,-0.02846876395140189,-2.370946662724837e-05,0.004759271235051273,-0.02886822151990627,0.07042811665336408
-0.02300732638631827,-0.02770139954599501,-0.0002109224794846952,-0.02846879040648104,-2.280229778752453e-05,0.005110613429284522,-0.02891360788305502,0.07044837201196347
-0.02301441839821574,-0.00709201189746933,-0.001120046972728385,-0.02846881342130711,-1.875557463534206e-05,0.005207642201942793,-0.02899773341348146,0.0704608314416091
-0.02302246290105825,-0.007568257369989367,-0.003979415038348704,-0.02846883322819746,-1.44917627376642e-05,0.005293712957173405,-0.0292439570769567,0.07045089943185102
-0.02304091155366578,-0.01324657772502208,-0.01081943882473075,-0.02846885495770457,-1.111978165077324e-05,0.00546893924998445,-0.02983037076007628,0.07040567680318015
-0.02306521647225818,-0.02137678559996359,-0.02435515213513581,-0.02846888123922372,-8.440872255716554e-06,0.005723298127785509,-0.03098308401349441,0.07036958027892209
-0.02309506689401982,-0.0270776701770184,-0.04777593817897461,-0.02846891231963759,-6.03593935888135e-06,0.006025766931985651,-0.03296609867957515,0.07031530793846165
-0.02312707048414107,-0.03092700594144876,-0.08454187479991619,-0.02846894502537437,-3.324782801652894e-06,0.006327827498383686,-0.0360645776333872,0.07023488755874788
-0.02315893221885361,-0.03193266241689578,-0.1382093310784117,-0.02846897607939472,-1.828948500204704e-08,0.006603093288737289,-0.04057358239754581,0.07012934971789368
-0.02318884717439284,-0.03088834512588075,-0.2122833902141737,-0.02846900100865602,4.130369091570911e-06,0.006826647925374744,-0.04678400929351124,0.06999531757674284
-0.02321671216120437,-0.02888997117537692,-0.310094662536749,-0.02846901769476459,9.058659794315968e-06,0.006999500419073732,-0.054974340184446,0.06983500930227599
-0.02324249140327667,-0.02682211444191875,-0.4346981502351148,-0.02846902368426951,1.473634120054067e-05,0.007119816039165852,-0.06539978131372008,0.06964698881543381
-0.02326715578157333,-0.02522181018448262,-0.5887919827319129,-0.02846901921355498,2.095253379039135e-05,0.007202035877836371,-0.07828707173750957,0.0694340849848364
-0.02329083589461056,-0.02417224566694277,-0.7746540203326184,-0.02846900273086464,2.76674190005579e-05,0.007246343489672851,-0.09382662743364535,0.06919490039656624
-0.02331510837560849,-0.02397629701757914,-0.9940944982920646,-0.02846897678733047,3.461394204592274e-05,0.007273601176963748,-0.1121715090569129,0.06893146595622301
-0.02333943501844669,-0.02429956191806609,-1.24842303709286,-0.02846893873512223,4.187714885249782e-05,0.007274545728122363,-0.1334304084510453,0.06864092555810652
-0.023364718915789,-0.02480527009025672,-1.538428472600843,-0.02846888997013396,4.931130681592058e-05,0.007260048671600057,-0.1576701730938244,0.06832336335833669
-0.02339059363164193,-0.02557930659762009,-1.864370065464138,-0.02846882766983164,5.70040446629838e-05,0.007220769450666377,-0.1849116905271344,0.06797378885876529
-0.02341775445426505,-0.02651776923802245,-2.22597873884513,-0.02846875246177145,6.486227773971601e-05,0.007162932916559048,-0.2151329900606079,0.06759011639660512
-0.02344467483449515,-0.02704060142661065,-2.622467074325749,-0.02846865756979025,7.312011119586354e-05,0.007063651405533125,-0.248266332911243,0.06716763998266109
-0.0234729948638828,-0.02762020480887722,-3.052546873495238,-0.02846854298804095,8.16760398884708e-05,0.006928420192144414,-0.2842045002585459,0.06669223372628026
-0.02350070967321774,-0.02801741936129393,-3.514453169396011,-0.02846840183402847,9.070408977415124e-05,0.006738272662369869,-0.3227983694678585,0.06616883375694697
-0.0235288167266905,-0.02791093140385066,-4.005973648013611,-0.02846823224655765,0.000100145347856567,0.006493648631245083,-0.3638630521495935,0.06558592454575324
-0.02355688245852108,-0.02808639265167168,-4.524482516149015,-0.02846802653325285,0.0001101436705277165,0.006176693812758064,-0.4071775629418822,0.06493074670680513
-0.02358569167816958,-0.02843747573953899,-5.066977928284849,-0.02846778246864351,0.0001206166218921134,0.005788435078058876,-0.4524910666641159,0.06419491148604572
-0.02361423340772947,-0.02867547460419506,-5.630122161374048,-0.02846748856460262,0.0001317787960252141,0.005303173843747121,-0.4995224095512072,0.06336467761072949
-0.02364314886815128,-0.02872859499084869,-6.21028380225154,-0.02846714243948597,0.0001435041621825298,0.004723695325894946,-0.547968278832299,0.06243513061222831
-0.02367204926877133,-0.0289079305209293,-6.803581283445546,-0.0284667329589165,0.0001559322491882794,0.004029096060520785,-0.5975024629482105,0.06138988508530632
-0.02370144383489883,-0.0291474833737735,-7.405927166055275,-0.02846625447460658,0.0001689987505703524,0.003215013232904026,-0.6477829300114369,0.06021841856891998
-0.02373058852223851,-0.02926962673358707,-8.013072625990622,-0.02846569363470436,0.0001828415822816415,0.002258513667845916,-0.6984525982748617,0.05890653946454106
-0.02376029366157096,-0.02942491333606662,-8.620651656311059,-0.02846504414978773,0.000197361153202965,0.001156032076113718,-0.7491462168793984,0.05744091291685337
-0.02378978528888986,-0.02959838332567896,-9.224224552768025,-0.02846429026868999,0.0002126942928786383,-0.0001175320452033457,-0.7994905651914946,0.05580550923752749
-0.02381975141972049,-0.0297288790747658,-9.819320299902545,-0.0284634259318352,0.0002286842112471472,-0.001563094060932822,-0.8491118366138047,0.05399110955351272
-0.02384986320465003,-0.03003895788008387,-10.40147752196661,-0.02846243644974559,0.0002453828740326981,-0.003200348707973458,-0.8976354519514866,0.05198177755347465
-0.02388082765303993,-0.03053811665971844,-10.96628370792656,-0.02846131361451169,0.0002626514610326983,-0.005033590337372147,-0.9446922102937303,0.04976466244560102
-0.02391209602588443,-0.03111641061720113,-11.50941246307864,-0.02846004083385708,0.0002805356233430691,-0.007083970010216127,-0.9899186916306058,0.04732497946077371
-0.02394432960850478,-0.03175097773242506,-12.02665858081181,-0.02845860854348556,0.0002988848904105836,-0.009356914166135814,-1.032962927264123,0.04464927650723182
-0.02397612696712715,-0.03201547062135768,-12.51397076527326,-0.02845699939510877,0.0003177084814348452,-0.01187255038555294,-1.073484576990208,0.04173398439310522
-0.02400969632583728,-0.03268335866624984,-12.96748186759726,-0.02845520365683321,0.0003368188854721664,-0.0146351689207183,-1.111160024545188,0.03854827853912333
-0.02404307056032493,-0.03347179659889121,-13.3835365261873,-0.02845320168804709,0.0003562260498346482,-0.017666989869304,-1.145681847945005,0.03509323740259149
-0.02407728938772553,-0.0337965309441246,-13.75871612903957,-0.02845098509317859,0.0003756759556153304,-0.02096862548216295,-1.17676423207759,0.0313557097257573
-0.02411167456293502,-0.03430200130504282,-14.08986104419397,-0.02844853572854392,0.0003951071703957634,-0.02455782460748258,-1.204141567335161,0.02732584372742387
