-0.03139030489966948,-0.02561356065098195,-0.04482373113921841
-0.02960123866503131,-0.02387961369733491,0.8355069366551831
-0.0314259638878885,-0.02570443345302568,-0.9682564172991208
-0.03053729455889974,-0.02486472003553097,-0.2927221833802052
-0.03016638123590115,-0.02453625489146915,0.2525834791178834
-0.03029099998047226,-0.02469090869379626,0.0007611246293507887
-0.03052978592678289,-0.02495753663908592,-0.1502501437395788
-0.03056175410433095,-0.02502621668443999,-0.1286209788730765
-0.03055730602213963,-0.02506533865995834,-0.0711357391645888
-0.03055044690237243,-0.02510776485152712,-0.06456837243365725
-0.0305300244459169,-0.02514166957170536,-0.06330786179938293
-0.03048560881487799,-0.02515555292863171,-0.056111486347588
-0.03042634187323762,-0.0251568975801698,-0.04787690167269138
-0.03036457367077811,-0.02515599852518567,-0.0441357229524931
-0.03030712082096029,-0.02515818391981013,-0.04435223578135136
-0.03025845970675277,-0.02516656470921828,-0.04671448631682129
-0.0302188330942317,-0.02518052629553391,-0.04971802087950592
-0.03018795139050236,-0.02519898316403047,-0.05229933335719085
-0.03016306651723366,-0.02521876460660112,-0.05380623875046489
-0.03014339741065619,-0.02523867391594176,-0.05420851369328931
-0.03012745527916855,-0.02525675698045269,-0.05381050902629347
-0.0301157404921237,-0.02527291096446476,-0.0528887687932161
-0.03010728721471078,-0.02528622681480396,-0.05170607755390812
-0.03010414249350378,-0.02529775914998776,-0.05055708979927256
-0.03010594271372222,-0.02530707294233151,-0.04956096162175637
-0.03011398645433061,-0.02531508305741446,-0.04868393980285789
-0.03012838428286067,-0.02532134943537658,-0.0479239812148484
-0.03015058832475776,-0.02532719778900099,-0.04738734061356059
-0.03018062022759375,-0.02533230764262588,-0.04710370917911516
-0.03021978856000595,-0.02533788614879072,-0.04704520645254627
-0.03026685593416201,-0.02534253673699004,-0.04693716154282153
-0.03032280322775056,-0.02534760226821263,-0.04681625552858993
-0.03038717485184135,-0.02535245991115336,-0.04687713642320562
-0.0304606694915446,-0.02535809211486337,-0.04703034769986185
-0.03054265460388439,-0.02536381930980028,-0.04726034666140375
-0.0306331186476638,-0.02537021958881782,-0.0474658522850716
-0.0307310824069473,-0.02537619221883958,-0.04753839373864809
-0.03083684731320571,-0.02538279394082194,-0.04760090712302034
-0.03094957659187641,-0.02538917721338851,-0.04771596083450953
-0.03106897174600074,-0.02539587190769902,-0.04775119637974668
-0.03119458798852887,-0.02540221615909825,-0.04775242737462923
-0.03132568396440334,-0.02540858014701109,-0.04767990334948032
-0.03146262238671025,-0.0254148661176533,-0.04767616012613499
-0.03160455159484873,-0.02542139572962387,-0.04772948597006389
-0.03175172140633617,-0.02542779675068863,-0.04776979282997203
-0.03190285673080195,-0.02543483387092083,-0.04791049554157974
-0.03205836239012011,-0.02544088542765929,-0.04783267944350933
-0.03221689585885201,-0.02544775103932657,-0.04780130659790026
-0.03237931889135946,-0.02545466320567878,-0.04803111704527137
-0.03254390431131747,-0.02546186773706433,-0.04812946375770479
-0.03271177520954031,-0.02546921371201777,-0.04825206267023676
-0.0328809279362437,-0.02547682435901912,-0.04836811907955386
-0.03305268878056714,-0.02548439690929032,-0.04843868931244286
-0.03322500261694885,-0.02549220029892902,-0.04850110463532167
-0.03339968201130056,-0.02550005155491995,-0.04858535037884099
-0.03357389322245156,-0.02550763885812499,-0.04854396333252914
-0.03375015558899978,-0.02551511220661163,-0.04846143990949994
-0.03392543369580336,-0.02552224903681995,-0.04835997020268239
-0.03410265110100297,-0.02552924062327294,-0.04825033092285456
-0.03427845560846315,-0.02553587103019656,-0.04813382085762137
-0.03445615328251776,-0.02554235862051674,-0.0480176748761412
