0.01015789488859134,-0.02327490980288818,0,1.985721076508755e-08,0.0100080358724908,8.334931327829583e-06,-0.001673095373182201
0.005693781509803292,-0.02330290444108835,-0.02799463820016626,2.095821838662435e-07,0.009519128254846493,-0.0004478600174918723,0.03983487811968679
0.006185615692765736,-0.02331278466295786,-0.009880221869512651,1.102287596093763e-06,0.009518657862746922,-0.0004084070705136893,0.03987003736586078
0.006419668641143843,-0.02332163610335573,-0.009365831133692146,3.941435312796969e-06,0.009518696432134707,-0.0003416509739365125,0.03739045252791885
0.006511388559400578,-0.02334011490970118,-0.01366512337165962,1.101514838253672e-05,0.009518460964530864,-0.0002906449042647168,0.03613446794661018
0.006488067894241209,-0.02336498459344273,-0.02167424504349869,2.606159228903345e-05,0.009518181118411633,-0.0002556265854498414,0.03623741761779613
0.006740520263268747,-0.02339686766182707,-0.0283763760629465,5.474781090634521e-05,0.009518165595915071,-0.0001904565968731173,0.03356925504312731
0.006962214599624972,-0.0234294070003168,-0.03221120343703705,0.0001050193845641872,0.009518249567802346,-0.0001281121278834321,0.03091617712837873
0.007363658200511276,-0.0234629519079217,-0.03304212304731241,0.0001871107219633587,0.009518643434885057,-4.777021745702084e-05,0.02636024895502068
0.007599777190155248,-0.02349285041998503,-0.03172170983411354,0.0003131874244148714,0.009518986701332853,1.132271800751015e-05,0.02334388204869212
0.007917783407256934,-0.02352229211303939,-0.02967010255884583,0.0004967448593831856,0.009519526713523487,7.493591392052797e-05,0.01963415438958015
0.008012513709699791,-0.02354801478420088,-0.02758218210792591,0.0007519342769823958,0.009519829520281081,0.0001099979147006748,0.01821338069170725
0.008185078899881182,-0.02357427660092591,-0.02599224394326041,0.00109295757729179,0.00952028162677831,0.0001497955766165866,0.01622639140917657
0.00814937573089769,-0.02359824078960695,-0.02511300270303246,0.001533606968762682,0.009520411184162391,0.0001643264673803678,0.01638241158250509
0.008233065069963429,-0.02362404937101995,-0.02488638504701685,0.002086963007187751,0.009520753489739771,0.000190133996483849,0.01551548769407077
0.008135301712679177,-0.0236485873929864,-0.02517330168972341,0.002765222975583272,0.009520754060353539,0.0001954290409889196,0.01645512849577442
0.008189622529611407,-0.0236755924952547,-0.02577156211737951,0.00357961373846171,0.009521062417004612,0.0002169672374070187,0.01598803637427703
0.008065327893129061,-0.02370155804533867,-0.02648532617613615,0.004540343341839137,0.009520985792093185,0.0002191768081128012,0.01725349670064507
0.008097823044981033,-0.02372976316792614,-0.0270853363357193,0.005656556305303095,0.009521263830093914,0.0002385976643513492,0.01705455022645741
0.007923156232194577,-0.0237572226719045,-0.02783231328291717,0.006936272248505475,0.009521023305547365,0.0002357206727101758,0.0188830308518924
0.007895538164265276,-0.02378645865528917,-0.02834774368151369,0.008386301203341577,0.0095211277985492,0.0002491416030949558,0.01938380270683181
0.007619334103018106,-0.02381436038131306,-0.02856885470427749,0.01001213865188748,0.009520506893169387,0.0002359907306728249,0.02236467968712954
0.007464990768459911,-0.02384408536456014,-0.02881335463548497,0.01181784887751345,0.009520144367640081,0.0002368304884258422,0.024335482229238
0.007010816688794618,-0.02387233604052431,-0.0289878296056284,0.0138059481366928,0.009518766421310613,0.0002062187597569265,0.02936281625120079
0.006671256262819281,-0.02390252993682249,-0.0292222861311732,0.01597729943830205,0.009517582116019975,0.0001900938171337251,0.03352157578400659
0.005988028289514363,-0.02393120477393822,-0.02943436670695479,0.01833102762226906,0.009515079643166058,0.0001394050666010743,0.04121462361315578
0.005432719962655898,-0.02396147969380198,-0.02947487848974605,0.0208644587482593,0.009512770477981318,0.0001068101168192093,0.04795208416341407
0.004523456096586612,-0.02398964685492306,-0.02922104049241786,0.02357308481227853,0.009508952694362997,4.10751600780849e-05,0.05832095866348871
0.003761431367104419,-0.0240196876663498,-0.02910398627391057,0.02645055492769545,0.009505379601971613,-1.78212364822491e-06,0.06754097249097826
0.002689112450642482,-0.02404835643357595,-0.02935478932644328,0.02948869555541811,0.009500347202046958,-7.007192793974196e-05,0.07990765174204534
0.001796675115857883,-0.0240789575889811,-0.02963496131564922,0.03267756128027038,0.009495731007399671,-0.0001091024994225115,0.09072631315862222
0.0006243868792016084,-0.02410826489214454,-0.02995422928429511,0.03600551250017982,0.00948970730396069,-0.0001680084089878167,0.1043238766282934
-0.0003035679045845195,-0.02413954771450516,-0.03029506276203305,0.03945931125337891,0.009484462730746355,-0.000188467061077268,0.1156520624514059
